submission_id,ID,QUD,RT,age,block,botresponse,comments,competence,condition,critical_question,education,endTime,exp_condition,experiment_id,gender,languages,main_type,optionLeft,optionRight,prior,prompt,question,relevance,response,startDate,startTime,test_question,timeSpent,title,trial_name,trial_number
2104,39,Kenny brought his schoolmate Brandon home for dinner unannounced. Kenny asks his father what's for dinner because Brandon is a vegetarian.,8772,38,test_question2,susan,"it was more challenging to complete than i thought, very interesting task",1,test,NA,Higher Degree,1626774115872,lhl,63,female,English,xor,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",0,<b>Brandon is Kenny’s uncle.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,0,Tue Jul 20 2021 10:26:15 GMT+0100 (BST),1626773175338,test_false2,15.675566666666667,Unexpected guest,xor_question,15
2104,39,Kenny brought his schoolmate Brandon home for dinner unannounced. Kenny asks his father what's for dinner because Brandon is a vegetarian.,7613,38,test_question3,susan,"it was more challenging to complete than i thought, very interesting task",1,test,NA,Higher Degree,1626774115872,lhl,63,female,English,xor,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",0,<b>Kenny’s family did not plan for guests tonight.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,100,Tue Jul 20 2021 10:26:15 GMT+0100 (BST),1626773175338,test_true2,15.675566666666667,Unexpected guest,xor_question,16
2104,39,Kenny brought his schoolmate Brandon home for dinner unannounced. Kenny asks his father what's for dinner because Brandon is a vegetarian.,7533,38,test_question4,susan,"it was more challenging to complete than i thought, very interesting task",1,test,NA,Higher Degree,1626774115872,lhl,63,female,English,xor,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",0,<b>Brandon does not eat lamb.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,100,Tue Jul 20 2021 10:26:15 GMT+0100 (BST),1626773175338,test_true1,15.675566666666667,Unexpected guest,xor_question,17
2104,39,Kenny brought his schoolmate Brandon home for dinner unannounced. Kenny asks his father what's for dinner because Brandon is a vegetarian.,10667,38,xor,susan,"it was more challenging to complete than i thought, very interesting task",1,critical,<b>Kenny's father says: ‘Your mother is preparing beef or pork.’</b>,Higher Degree,1626774115872,lhl,63,female,English,xor,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",0,<b>From what Kenny’s father said we may conclude that Kenny’s mother is not preparing both beef and pork for dinner.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,0,Tue Jul 20 2021 10:26:15 GMT+0100 (BST),1626773175338,no,15.675566666666667,Unexpected guest,xor_question,18
2104,9,"Leonard celebrated his fifth birthday with his best friends today. All of them brought a present. After eating cake, each child presented their present to Leonard one by one. Leonard was allowed to either unwrap each present immediately or wait until later. After the party, Suzanne's mother comes to take her daughter home. Leonard's mother tells Suzanne's mother about the party.",35635,38,test_question1,susan,"it was more challenging to complete than i thought, very interesting task",1,test,NA,Higher Degree,1626774115872,lhh,63,female,English,some,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",1,<b>Leonard's mother was abroad and could therefore not attend the birthday party.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,0,Tue Jul 20 2021 10:26:15 GMT+0100 (BST),1626773175338,test_false2,15.675566666666667,Gift unwrapping,xor_question,19
2104,9,"Leonard celebrated his fifth birthday with his best friends today. All of them brought a present. After eating cake, each child presented their present to Leonard one by one. Leonard was allowed to either unwrap each present immediately or wait until later. After the party, Suzanne's mother comes to take her daughter home. Leonard's mother tells Suzanne's mother about the party.",12617,38,pri,susan,"it was more challenging to complete than i thought, very interesting task",1,critical,NA,Higher Degree,1626774115872,lhh,63,female,English,some,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",1,"<b>If Leonard unwrapped at least some of the presents right away, then he unwrapped all of them right away.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,100,Tue Jul 20 2021 10:26:15 GMT+0100 (BST),1626773175338,no,15.675566666666667,Gift unwrapping,xor_question,20
2104,9,"Leonard celebrated his fifth birthday with his best friends today. All of them brought a present. After eating cake, each child presented their present to Leonard one by one. Leonard was allowed to either unwrap each present immediately or wait until later. After the party, Suzanne's mother comes to take her daughter home. Leonard's mother tells Suzanne's mother about the party.",9901,38,rel,susan,"it was more challenging to complete than i thought, very interesting task",1,critical,NA,Higher Degree,1626774115872,lhh,63,female,English,some,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",1,<b>It is important for Suzanne's mother to know whether Leonard unwrapped all of the presents right away.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,0,Tue Jul 20 2021 10:26:15 GMT+0100 (BST),1626773175338,no,15.675566666666667,Gift unwrapping,xor_question,21
2104,9,"Leonard celebrated his fifth birthday with his best friends today. All of them brought a present. After eating cake, each child presented their present to Leonard one by one. Leonard was allowed to either unwrap each present immediately or wait until later. After the party, Suzanne's mother comes to take her daughter home. Leonard's mother tells Suzanne's mother about the party.",12635,38,comp,susan,"it was more challenging to complete than i thought, very interesting task",1,critical,NA,Higher Degree,1626774115872,lhh,63,female,English,some,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",1,<b>Leonard's mother knows whether Leonard unwrapped all of the presents right away.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,100,Tue Jul 20 2021 10:26:15 GMT+0100 (BST),1626773175338,no,15.675566666666667,Gift unwrapping,xor_question,22
2104,9,"Leonard celebrated his fifth birthday with his best friends today. All of them brought a present. After eating cake, each child presented their present to Leonard one by one. Leonard was allowed to either unwrap each present immediately or wait until later. After the party, Suzanne's mother comes to take her daughter home. Leonard's mother tells Suzanne's mother about the party.",11628,38,test_question2,susan,"it was more challenging to complete than i thought, very interesting task",1,test,NA,Higher Degree,1626774115872,lhh,63,female,English,some,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",1,<b>There were twelve children at the party.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,48,Tue Jul 20 2021 10:26:15 GMT+0100 (BST),1626773175338,test_uncertain2,15.675566666666667,Gift unwrapping,xor_question,23
2104,9,"Leonard celebrated his fifth birthday with his best friends today. All of them brought a present. After eating cake, each child presented their present to Leonard one by one. Leonard was allowed to either unwrap each present immediately or wait until later. After the party, Suzanne's mother comes to take her daughter home. Leonard's mother tells Suzanne's mother about the party.",5471,38,test_question3,susan,"it was more challenging to complete than i thought, very interesting task",1,test,NA,Higher Degree,1626774115872,lhh,63,female,English,some,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",1,"<b>Leonard’s little sister was at his party, too.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,100,Tue Jul 20 2021 10:26:15 GMT+0100 (BST),1626773175338,test_uncertain1,15.675566666666667,Gift unwrapping,xor_question,24
2104,9,"Leonard celebrated his fifth birthday with his best friends today. All of them brought a present. After eating cake, each child presented their present to Leonard one by one. Leonard was allowed to either unwrap each present immediately or wait until later. After the party, Suzanne's mother comes to take her daughter home. Leonard's mother tells Suzanne's mother about the party.",13148,38,test_question4,susan,"it was more challenging to complete than i thought, very interesting task",1,test,NA,Higher Degree,1626774115872,lhh,63,female,English,some,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",1,<b>Suzanne did not bring a present for Leonard.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,0,Tue Jul 20 2021 10:26:15 GMT+0100 (BST),1626773175338,test_false1,15.675566666666667,Gift unwrapping,xor_question,25
2104,9,"Leonard celebrated his fifth birthday with his best friends today. All of them brought a present. After eating cake, each child presented their present to Leonard one by one. Leonard was allowed to either unwrap each present immediately or wait until later. After the party, Suzanne's mother comes to take her daughter home. Leonard's mother tells Suzanne's mother about the party.",16354,38,some,susan,"it was more challenging to complete than i thought, very interesting task",1,critical,<b>Leonard's mother says: 'Leonard unwrapped some of the presents right away.'</b>,Higher Degree,1626774115872,lhh,63,female,English,some,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",1,<b>From what Leonard's mother said we may conclude that Leonard did not unwrap all of the presents right away.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,100,Tue Jul 20 2021 10:26:15 GMT+0100 (BST),1626773175338,no,15.675566666666667,Gift unwrapping,xor_question,26
2104,1,"During summer camp, every student was allowed at most one main dish for lunch. But some students queued up twice. One of the teachers wants to find out which students broke the rule yesterday. The teacher approaches Mrs. Sanders to ask about her son Ted. Mrs. Sanders spends every lunch break with Ted.",22714,38,test_question1,susan,"it was more challenging to complete than i thought, very interesting task",1,test,NA,Higher Degree,1626774115872,hhl,63,female,English,xor,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",0,<b>Ted’s father also visited him for lunch yesterday.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,0,Tue Jul 20 2021 10:26:15 GMT+0100 (BST),1626773175338,test_uncertain1,15.675566666666667,Mrs. Sanders' son,xor_question,27
2104,1,"During summer camp, every student was allowed at most one main dish for lunch. But some students queued up twice. One of the teachers wants to find out which students broke the rule yesterday. The teacher approaches Mrs. Sanders to ask about her son Ted. Mrs. Sanders spends every lunch break with Ted.",7623,38,rel,susan,"it was more challenging to complete than i thought, very interesting task",1,critical,NA,Higher Degree,1626774115872,hhl,63,female,English,xor,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",0,<b>It is important for the teacher to know whether Ted had both pizza and pasta for lunch yesterday.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,100,Tue Jul 20 2021 10:26:15 GMT+0100 (BST),1626773175338,no,15.675566666666667,Mrs. Sanders' son,xor_question,28
2104,1,"During summer camp, every student was allowed at most one main dish for lunch. But some students queued up twice. One of the teachers wants to find out which students broke the rule yesterday. The teacher approaches Mrs. Sanders to ask about her son Ted. Mrs. Sanders spends every lunch break with Ted.",5696,38,pri,susan,"it was more challenging to complete than i thought, very interesting task",1,critical,NA,Higher Degree,1626774115872,hhl,63,female,English,xor,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",0,"<b>If Ted had pasta, it is likely that he also had pizza for lunch yesterday.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,100,Tue Jul 20 2021 10:26:15 GMT+0100 (BST),1626773175338,no,15.675566666666667,Mrs. Sanders' son,xor_question,29
2104,1,"During summer camp, every student was allowed at most one main dish for lunch. But some students queued up twice. One of the teachers wants to find out which students broke the rule yesterday. The teacher approaches Mrs. Sanders to ask about her son Ted. Mrs. Sanders spends every lunch break with Ted.",3394,38,pri,susan,"it was more challenging to complete than i thought, very interesting task",1,critical,NA,Higher Degree,1626774115872,hhl,63,female,English,xor,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",0,"<b>If Ted had pizza, it is likely that he also had pasta for lunch yesterday.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,100,Tue Jul 20 2021 10:26:15 GMT+0100 (BST),1626773175338,no,15.675566666666667,Mrs. Sanders' son,xor_question,30
2104,1,"During summer camp, every student was allowed at most one main dish for lunch. But some students queued up twice. One of the teachers wants to find out which students broke the rule yesterday. The teacher approaches Mrs. Sanders to ask about her son Ted. Mrs. Sanders spends every lunch break with Ted.",8364,38,comp,susan,"it was more challenging to complete than i thought, very interesting task",1,critical,NA,Higher Degree,1626774115872,hhl,63,female,English,xor,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",0,<b>Mrs. Sanders knows whether Ted had both pizza and pasta for lunch yesterday.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,100,Tue Jul 20 2021 10:26:15 GMT+0100 (BST),1626773175338,no,15.675566666666667,Mrs. Sanders' son,xor_question,31
2104,1,"During summer camp, every student was allowed at most one main dish for lunch. But some students queued up twice. One of the teachers wants to find out which students broke the rule yesterday. The teacher approaches Mrs. Sanders to ask about her son Ted. Mrs. Sanders spends every lunch break with Ted.",7179,38,test_question2,susan,"it was more challenging to complete than i thought, very interesting task",1,test,NA,Higher Degree,1626774115872,hhl,63,female,English,xor,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",0,<b>Mrs. Sanders did not eat lunch at home yesterday.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,100,Tue Jul 20 2021 10:26:15 GMT+0100 (BST),1626773175338,test_true2,15.675566666666667,Mrs. Sanders' son,xor_question,32
2104,1,"During summer camp, every student was allowed at most one main dish for lunch. But some students queued up twice. One of the teachers wants to find out which students broke the rule yesterday. The teacher approaches Mrs. Sanders to ask about her son Ted. Mrs. Sanders spends every lunch break with Ted.",4530,38,test_question3,susan,"it was more challenging to complete than i thought, very interesting task",1,test,NA,Higher Degree,1626774115872,hhl,63,female,English,xor,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",0,<b>Ted does not like pizza.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,46,Tue Jul 20 2021 10:26:15 GMT+0100 (BST),1626773175338,test_uncertain2,15.675566666666667,Mrs. Sanders' son,xor_question,33
2104,1,"During summer camp, every student was allowed at most one main dish for lunch. But some students queued up twice. One of the teachers wants to find out which students broke the rule yesterday. The teacher approaches Mrs. Sanders to ask about her son Ted. Mrs. Sanders spends every lunch break with Ted.",10791,38,test_question4,susan,"it was more challenging to complete than i thought, very interesting task",1,test,NA,Higher Degree,1626774115872,hhl,63,female,English,xor,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",0,<b>Ted’s last name is Sanders.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,100,Tue Jul 20 2021 10:26:15 GMT+0100 (BST),1626773175338,test_true1,15.675566666666667,Mrs. Sanders' son,xor_question,34
2104,1,"During summer camp, every student was allowed at most one main dish for lunch. But some students queued up twice. One of the teachers wants to find out which students broke the rule yesterday. The teacher approaches Mrs. Sanders to ask about her son Ted. Mrs. Sanders spends every lunch break with Ted.",18776,38,xor,susan,"it was more challenging to complete than i thought, very interesting task",1,critical,<b>Mrs. Sanders says to the teacher: 'Ted had pizza or pasta yesterday.'</b>,Higher Degree,1626774115872,hhl,63,female,English,xor,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",0,<b>From what Mrs. Sanders said we may conclude that Ted did not have both pizza and pasta for lunch yesterday.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,100,Tue Jul 20 2021 10:26:15 GMT+0100 (BST),1626773175338,no,15.675566666666667,Mrs. Sanders' son,xor_question,35
2104,38,"Ten-year old Rachel and her grandmother decide to go to a museum. Currently, the Tyrannosaurus Rex is on display there. They want to have a look at it. Rachel's grandmother asks if Rachel already knows anything about dinosaurs.",18927,38,test_question1,susan,"it was more challenging to complete than i thought, very interesting task",0,test,NA,Higher Degree,1626774115872,llh,63,female,English,some,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",1,<b>Rachel is ten years old.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,58,Tue Jul 20 2021 10:26:15 GMT+0100 (BST),1626773175338,test_true2,15.675566666666667,Dinosaurs,xor_question,36
2104,38,"Ten-year old Rachel and her grandmother decide to go to a museum. Currently, the Tyrannosaurus Rex is on display there. They want to have a look at it. Rachel's grandmother asks if Rachel already knows anything about dinosaurs.",18460,38,rel,susan,"it was more challenging to complete than i thought, very interesting task",0,critical,NA,Higher Degree,1626774115872,llh,63,female,English,some,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",1,<b>It is important for Rachel's grandmother to know whether all of the dinosaurs are extinct.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,0,Tue Jul 20 2021 10:26:15 GMT+0100 (BST),1626773175338,no,15.675566666666667,Dinosaurs,xor_question,37
2104,38,"Ten-year old Rachel and her grandmother decide to go to a museum. Currently, the Tyrannosaurus Rex is on display there. They want to have a look at it. Rachel's grandmother asks if Rachel already knows anything about dinosaurs.",11648,38,pri,susan,"it was more challenging to complete than i thought, very interesting task",0,critical,NA,Higher Degree,1626774115872,llh,63,female,English,some,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",1,"<b>If at least some of the dinosaurs are extinct, then all of the dinosaurs are extinct.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,0,Tue Jul 20 2021 10:26:15 GMT+0100 (BST),1626773175338,no,15.675566666666667,Dinosaurs,xor_question,38
2104,38,"Ten-year old Rachel and her grandmother decide to go to a museum. Currently, the Tyrannosaurus Rex is on display there. They want to have a look at it. Rachel's grandmother asks if Rachel already knows anything about dinosaurs.",7661,38,comp,susan,"it was more challenging to complete than i thought, very interesting task",0,critical,NA,Higher Degree,1626774115872,llh,63,female,English,some,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",1,<b>Rachel knows whether all of the dinosaurs are extinct.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,37,Tue Jul 20 2021 10:26:15 GMT+0100 (BST),1626773175338,no,15.675566666666667,Dinosaurs,xor_question,39
2104,38,"Ten-year old Rachel and her grandmother decide to go to a museum. Currently, the Tyrannosaurus Rex is on display there. They want to have a look at it. Rachel's grandmother asks if Rachel already knows anything about dinosaurs.",7487,38,test_question2,susan,"it was more challenging to complete than i thought, very interesting task",0,test,NA,Higher Degree,1626774115872,llh,63,female,English,some,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",1,<b>Rachel likes dinosaurs.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,84,Tue Jul 20 2021 10:26:15 GMT+0100 (BST),1626773175338,test_true1,15.675566666666667,Dinosaurs,xor_question,40
2104,38,"Ten-year old Rachel and her grandmother decide to go to a museum. Currently, the Tyrannosaurus Rex is on display there. They want to have a look at it. Rachel's grandmother asks if Rachel already knows anything about dinosaurs.",5866,38,test_question3,susan,"it was more challenging to complete than i thought, very interesting task",0,test,NA,Higher Degree,1626774115872,llh,63,female,English,some,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",1,"<b>Rachel's grandfather would have liked to come, but he has a bad headache.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,54,Tue Jul 20 2021 10:26:15 GMT+0100 (BST),1626773175338,test_uncertain2,15.675566666666667,Dinosaurs,xor_question,41
2104,38,"Ten-year old Rachel and her grandmother decide to go to a museum. Currently, the Tyrannosaurus Rex is on display there. They want to have a look at it. Rachel's grandmother asks if Rachel already knows anything about dinosaurs.",6550,38,test_question4,susan,"it was more challenging to complete than i thought, very interesting task",0,test,NA,Higher Degree,1626774115872,llh,63,female,English,some,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",1,<b>Rachel and her grandmother are about to go to the theater.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,0,Tue Jul 20 2021 10:26:15 GMT+0100 (BST),1626773175338,test_false1,15.675566666666667,Dinosaurs,xor_question,42
2104,38,"Ten-year old Rachel and her grandmother decide to go to a museum. Currently, the Tyrannosaurus Rex is on display there. They want to have a look at it. Rachel's grandmother asks if Rachel already knows anything about dinosaurs.",12752,38,some,susan,"it was more challenging to complete than i thought, very interesting task",0,critical,<b>Rachel tells her grandmother: 'Some of the dinosaurs are extinct.'</b>,Higher Degree,1626774115872,llh,63,female,English,some,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",1,<b>From what Rachel said we may conclude that not all of the dinosaurs are extinct.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,100,Tue Jul 20 2021 10:26:15 GMT+0100 (BST),1626773175338,no,15.675566666666667,Dinosaurs,xor_question,43
2104,3,"Carl organized a party in his garden. His ex-wives Sue and Mary also attended, even though Carl’s current wife is very jealous. Luckily for her, Carl is normally very faithful and devoted. John only arrived at the party when things were winding down. He spent most of his time helping out Carl’s wife in the kitchen.",26540,38,test_question1,susan,"it was more challenging to complete than i thought, very interesting task",0,test,NA,Higher Degree,1626774115872,hll,63,female,English,xor,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",0,<b>Carl invited his guests to a restaurant.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,0,Tue Jul 20 2021 10:26:15 GMT+0100 (BST),1626773175338,test_false2,15.675566666666667,Carl's party,xor_question,44
2104,3,"Carl organized a party in his garden. His ex-wives Sue and Mary also attended, even though Carl’s current wife is very jealous. Luckily for her, Carl is normally very faithful and devoted. John only arrived at the party when things were winding down. He spent most of his time helping out Carl’s wife in the kitchen.",9687,38,comp,susan,"it was more challenging to complete than i thought, very interesting task",0,critical,NA,Higher Degree,1626774115872,hll,63,female,English,xor,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",0,<b>John knows whether Carl danced passionately with both Sue and Mary.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,12,Tue Jul 20 2021 10:26:15 GMT+0100 (BST),1626773175338,no,15.675566666666667,Carl's party,xor_question,45
2104,3,"Carl organized a party in his garden. His ex-wives Sue and Mary also attended, even though Carl’s current wife is very jealous. Luckily for her, Carl is normally very faithful and devoted. John only arrived at the party when things were winding down. He spent most of his time helping out Carl’s wife in the kitchen.",5231,38,rel,susan,"it was more challenging to complete than i thought, very interesting task",0,critical,NA,Higher Degree,1626774115872,hll,63,female,English,xor,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",0,<b>It is important for Carl's wife to know whether Carl danced passionately with both Sue and Mary.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,77,Tue Jul 20 2021 10:26:15 GMT+0100 (BST),1626773175338,no,15.675566666666667,Carl's party,xor_question,46
2104,3,"Carl organized a party in his garden. His ex-wives Sue and Mary also attended, even though Carl’s current wife is very jealous. Luckily for her, Carl is normally very faithful and devoted. John only arrived at the party when things were winding down. He spent most of his time helping out Carl’s wife in the kitchen.",6969,38,pri,susan,"it was more challenging to complete than i thought, very interesting task",0,critical,NA,Higher Degree,1626774115872,hll,63,female,English,xor,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",0,"<b>If Carl danced passionately with Sue, it is likely that he danced passionately with Mary as well.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,47,Tue Jul 20 2021 10:26:15 GMT+0100 (BST),1626773175338,no,15.675566666666667,Carl's party,xor_question,47
2104,3,"Carl organized a party in his garden. His ex-wives Sue and Mary also attended, even though Carl’s current wife is very jealous. Luckily for her, Carl is normally very faithful and devoted. John only arrived at the party when things were winding down. He spent most of his time helping out Carl’s wife in the kitchen.",11824,38,pri,susan,"it was more challenging to complete than i thought, very interesting task",0,critical,NA,Higher Degree,1626774115872,hll,63,female,English,xor,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",0,"<b>If Carl danced passionately with Mary, it is likely that he danced passionately with Sue as well.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,48,Tue Jul 20 2021 10:26:15 GMT+0100 (BST),1626773175338,no,15.675566666666667,Carl's party,xor_question,48
2104,3,"Carl organized a party in his garden. His ex-wives Sue and Mary also attended, even though Carl’s current wife is very jealous. Luckily for her, Carl is normally very faithful and devoted. John only arrived at the party when things were winding down. He spent most of his time helping out Carl’s wife in the kitchen.",3813,38,test_question2,susan,"it was more challenging to complete than i thought, very interesting task",0,test,NA,Higher Degree,1626774115872,hll,63,female,English,xor,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",0,<b>Carl’s wife likes to dance tango.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,53,Tue Jul 20 2021 10:26:15 GMT+0100 (BST),1626773175338,test_uncertain1,15.675566666666667,Carl's party,xor_question,49
2104,3,"Carl organized a party in his garden. His ex-wives Sue and Mary also attended, even though Carl’s current wife is very jealous. Luckily for her, Carl is normally very faithful and devoted. John only arrived at the party when things were winding down. He spent most of his time helping out Carl’s wife in the kitchen.",10883,38,test_question3,susan,"it was more challenging to complete than i thought, very interesting task",0,test,NA,Higher Degree,1626774115872,hll,63,female,English,xor,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",0,"<b>John and Carl, the hosts, are a gay couple.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,0,Tue Jul 20 2021 10:26:15 GMT+0100 (BST),1626773175338,test_false1,15.675566666666667,Carl's party,xor_question,50
2104,3,"Carl organized a party in his garden. His ex-wives Sue and Mary also attended, even though Carl’s current wife is very jealous. Luckily for her, Carl is normally very faithful and devoted. John only arrived at the party when things were winding down. He spent most of his time helping out Carl’s wife in the kitchen.",4927,38,test_question4,susan,"it was more challenging to complete than i thought, very interesting task",0,test,NA,Higher Degree,1626774115872,hll,63,female,English,xor,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",0,<b>Carl is married.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,100,Tue Jul 20 2021 10:26:15 GMT+0100 (BST),1626773175338,test_true1,15.675566666666667,Carl's party,xor_question,51
2104,3,"Carl organized a party in his garden. His ex-wives Sue and Mary also attended, even though Carl’s current wife is very jealous. Luckily for her, Carl is normally very faithful and devoted. John only arrived at the party when things were winding down. He spent most of his time helping out Carl’s wife in the kitchen.",17143,38,xor,susan,"it was more challenging to complete than i thought, very interesting task",0,critical,<b>Afterwards John told Carl’s wife: 'Carl danced passionately with Sue or Mary.'</b>,Higher Degree,1626774115872,hll,63,female,English,xor,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",0,<b>From what John said we may conclude that Carl did not dance passionately with both Sue and Mary.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,100,Tue Jul 20 2021 10:26:15 GMT+0100 (BST),1626773175338,no,15.675566666666667,Carl's party,xor_question,52
