submission_id,ID,QUD,RT,block,condition,critical_question,exp_condition,experiment_id,main_type,prompt,question,response,test_question,title,trial_name,trial_number,class_condition,prior_class,block_extended,block_mean,block_sd,response_centered
2351,48,"Bernard just finished his final exam. He isn't the brightest student, but if he passes this one, he will be through to the next grade. During the break, he goes to the teacher's lounge. He cannot wait to ask his teacher whether he passed. Bernard's teacher only just started correcting his exam.",22088,some,critical,<b>Bernard’s teacher says: ‘Some of the answers you gave are correct.’</b>,hll,73,some,<b>From what Bernard’s teacher said we may conclude that not all of Bernard’s answers are correct.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",100,no,Final exam,main_trials,56,relevance,1,target,72.75,22.419420928797617,1.2154640428289356
2351,48,"Bernard just finished his final exam. He isn't the brightest student, but if he passes this one, he will be through to the next grade. During the break, he goes to the teacher's lounge. He cannot wait to ask his teacher whether he passed. Bernard's teacher only just started correcting his exam.",22088,some,critical,<b>Bernard’s teacher says: ‘Some of the answers you gave are correct.’</b>,hll,73,some,<b>From what Bernard’s teacher said we may conclude that not all of Bernard’s answers are correct.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",100,no,Final exam,main_trials,56,prior,0,target,72.75,22.419420928797617,1.2154640428289356
2351,30,Danny and Alex reserved a squash court but Alex still has to buy some equipment. Alex and his girlfriend Jill went to the sports store together. Danny is talking to Jill on the phone.,11225,prior,critical,NA,hhh,73,xor,"<b>If Alex bought a pair of shoes, it is likely that he also bought a racket.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",50,no,Danny's racket,main_trials,61,competence,1,prior,45,15.651563135081064,0.3194569102681579
2351,30,Danny and Alex reserved a squash court but Alex still has to buy some equipment. Alex and his girlfriend Jill went to the sports store together. Danny is talking to Jill on the phone.,11225,prior,critical,NA,hhh,73,xor,"<b>If Alex bought a pair of shoes, it is likely that he also bought a racket.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",50,no,Danny's racket,main_trials,61,relevance,1,prior,45,15.651563135081064,0.3194569102681579
2351,30,Danny and Alex reserved a squash court but Alex still has to buy some equipment. Alex and his girlfriend Jill went to the sports store together. Danny is talking to Jill on the phone.,11225,prior,critical,NA,hhh,73,xor,"<b>If Alex bought a pair of shoes, it is likely that he also bought a racket.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",50,no,Danny's racket,main_trials,61,prior,1,prior,45,15.651563135081064,0.3194569102681579
2351,30,Danny and Alex reserved a squash court but Alex still has to buy some equipment. Alex and his girlfriend Jill went to the sports store together. Danny is talking to Jill on the phone.,14052,prior,critical,NA,hhh,73,xor,"<b>If Alex bought a racket, it is likely that he also bought a pair of shoes.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",50,no,Danny's racket,main_trials,62,competence,1,prior,45,15.651563135081064,0.3194569102681579
2351,30,Danny and Alex reserved a squash court but Alex still has to buy some equipment. Alex and his girlfriend Jill went to the sports store together. Danny is talking to Jill on the phone.,14052,prior,critical,NA,hhh,73,xor,"<b>If Alex bought a racket, it is likely that he also bought a pair of shoes.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",50,no,Danny's racket,main_trials,62,relevance,1,prior,45,15.651563135081064,0.3194569102681579
2351,30,Danny and Alex reserved a squash court but Alex still has to buy some equipment. Alex and his girlfriend Jill went to the sports store together. Danny is talking to Jill on the phone.,14052,prior,critical,NA,hhh,73,xor,"<b>If Alex bought a racket, it is likely that he also bought a pair of shoes.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",50,no,Danny's racket,main_trials,62,prior,1,prior,45,15.651563135081064,0.3194569102681579
2351,30,Danny and Alex reserved a squash court but Alex still has to buy some equipment. Alex and his girlfriend Jill went to the sports store together. Danny is talking to Jill on the phone.,22098,relevance,critical,NA,hhh,73,xor,<b>It is important for Danny to know whether Alex bought both a racket and a pair of shoes.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",50,no,Danny's racket,main_trials,63,competence,1,relevance,44.875,19.94843897129057,0.25691233320942086
2351,30,Danny and Alex reserved a squash court but Alex still has to buy some equipment. Alex and his girlfriend Jill went to the sports store together. Danny is talking to Jill on the phone.,22098,relevance,critical,NA,hhh,73,xor,<b>It is important for Danny to know whether Alex bought both a racket and a pair of shoes.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",50,no,Danny's racket,main_trials,63,relevance,1,relevance,44.875,19.94843897129057,0.25691233320942086
2351,30,Danny and Alex reserved a squash court but Alex still has to buy some equipment. Alex and his girlfriend Jill went to the sports store together. Danny is talking to Jill on the phone.,22098,relevance,critical,NA,hhh,73,xor,<b>It is important for Danny to know whether Alex bought both a racket and a pair of shoes.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",50,no,Danny's racket,main_trials,63,prior,1,relevance,44.875,19.94843897129057,0.25691233320942086
2351,30,Danny and Alex reserved a squash court but Alex still has to buy some equipment. Alex and his girlfriend Jill went to the sports store together. Danny is talking to Jill on the phone.,8583,competence,critical,NA,hhh,73,xor,<b>Jill knows whether Alex bought both a racket and a pair of shoes.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",100,no,Danny's racket,main_trials,64,competence,1,competence,61.625,35.459483921794465,1.0822210521911622
2351,30,Danny and Alex reserved a squash court but Alex still has to buy some equipment. Alex and his girlfriend Jill went to the sports store together. Danny is talking to Jill on the phone.,8583,competence,critical,NA,hhh,73,xor,<b>Jill knows whether Alex bought both a racket and a pair of shoes.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",100,no,Danny's racket,main_trials,64,relevance,1,competence,61.625,35.459483921794465,1.0822210521911622
2351,30,Danny and Alex reserved a squash court but Alex still has to buy some equipment. Alex and his girlfriend Jill went to the sports store together. Danny is talking to Jill on the phone.,8583,competence,critical,NA,hhh,73,xor,<b>Jill knows whether Alex bought both a racket and a pair of shoes.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",100,no,Danny's racket,main_trials,64,prior,1,competence,61.625,35.459483921794465,1.0822210521911622
2351,30,Danny and Alex reserved a squash court but Alex still has to buy some equipment. Alex and his girlfriend Jill went to the sports store together. Danny is talking to Jill on the phone.,19526,xor,critical,<b>Jill says to Danny: 'Alex bought a racket or a pair of shoes.'</b>,hhh,73,xor,<b>From what Jill said we may conclude that Alex did not buy both a racket and a pair of shoes.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",68,no,Danny's racket,main_trials,68,competence,1,target,72.75,22.419420928797617,-0.2118698790252273
2351,30,Danny and Alex reserved a squash court but Alex still has to buy some equipment. Alex and his girlfriend Jill went to the sports store together. Danny is talking to Jill on the phone.,19526,xor,critical,<b>Jill says to Danny: 'Alex bought a racket or a pair of shoes.'</b>,hhh,73,xor,<b>From what Jill said we may conclude that Alex did not buy both a racket and a pair of shoes.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",68,no,Danny's racket,main_trials,68,relevance,1,target,72.75,22.419420928797617,-0.2118698790252273
2351,30,Danny and Alex reserved a squash court but Alex still has to buy some equipment. Alex and his girlfriend Jill went to the sports store together. Danny is talking to Jill on the phone.,19526,xor,critical,<b>Jill says to Danny: 'Alex bought a racket or a pair of shoes.'</b>,hhh,73,xor,<b>From what Jill said we may conclude that Alex did not buy both a racket and a pair of shoes.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",68,no,Danny's racket,main_trials,68,prior,1,target,72.75,22.419420928797617,-0.2118698790252273
2351,60,"Ten-year old Rachel and her grandmother decide to go to a museum. Currently, the Tyrannosaurus Rex is on display there. They want to have a look at it. Rachel's grandmother asks if Rachel already knows anything about dinosaurs.",9002,prior,critical,NA,llh,73,some,"<b>If at least some of the dinosaurs are extinct, then all of the dinosaurs are extinct.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",50,no,Dinosaurs,main_trials,70,competence,0,prior,45,15.651563135081064,0.3194569102681579
2351,60,"Ten-year old Rachel and her grandmother decide to go to a museum. Currently, the Tyrannosaurus Rex is on display there. They want to have a look at it. Rachel's grandmother asks if Rachel already knows anything about dinosaurs.",9002,prior,critical,NA,llh,73,some,"<b>If at least some of the dinosaurs are extinct, then all of the dinosaurs are extinct.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",50,no,Dinosaurs,main_trials,70,relevance,0,prior,45,15.651563135081064,0.3194569102681579
2351,60,"Ten-year old Rachel and her grandmother decide to go to a museum. Currently, the Tyrannosaurus Rex is on display there. They want to have a look at it. Rachel's grandmother asks if Rachel already knows anything about dinosaurs.",9002,prior,critical,NA,llh,73,some,"<b>If at least some of the dinosaurs are extinct, then all of the dinosaurs are extinct.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",50,no,Dinosaurs,main_trials,70,prior,1,prior,45,15.651563135081064,0.3194569102681579
2351,60,"Ten-year old Rachel and her grandmother decide to go to a museum. Currently, the Tyrannosaurus Rex is on display there. They want to have a look at it. Rachel's grandmother asks if Rachel already knows anything about dinosaurs.",5465,relevance,critical,NA,llh,73,some,<b>It is important for Rachel's grandmother to know whether all of the dinosaurs are extinct.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",50,no,Dinosaurs,main_trials,71,competence,0,relevance,44.875,19.94843897129057,0.25691233320942086
2351,60,"Ten-year old Rachel and her grandmother decide to go to a museum. Currently, the Tyrannosaurus Rex is on display there. They want to have a look at it. Rachel's grandmother asks if Rachel already knows anything about dinosaurs.",5465,relevance,critical,NA,llh,73,some,<b>It is important for Rachel's grandmother to know whether all of the dinosaurs are extinct.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",50,no,Dinosaurs,main_trials,71,relevance,0,relevance,44.875,19.94843897129057,0.25691233320942086
2351,60,"Ten-year old Rachel and her grandmother decide to go to a museum. Currently, the Tyrannosaurus Rex is on display there. They want to have a look at it. Rachel's grandmother asks if Rachel already knows anything about dinosaurs.",5465,relevance,critical,NA,llh,73,some,<b>It is important for Rachel's grandmother to know whether all of the dinosaurs are extinct.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",50,no,Dinosaurs,main_trials,71,prior,1,relevance,44.875,19.94843897129057,0.25691233320942086
2351,60,"Ten-year old Rachel and her grandmother decide to go to a museum. Currently, the Tyrannosaurus Rex is on display there. They want to have a look at it. Rachel's grandmother asks if Rachel already knows anything about dinosaurs.",14963,competence,critical,NA,llh,73,some,<b>Rachel knows whether all of the dinosaurs are extinct.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",26,no,Dinosaurs,main_trials,72,competence,0,competence,61.625,35.459483921794465,-1.0046677520341407
2351,60,"Ten-year old Rachel and her grandmother decide to go to a museum. Currently, the Tyrannosaurus Rex is on display there. They want to have a look at it. Rachel's grandmother asks if Rachel already knows anything about dinosaurs.",14963,competence,critical,NA,llh,73,some,<b>Rachel knows whether all of the dinosaurs are extinct.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",26,no,Dinosaurs,main_trials,72,relevance,0,competence,61.625,35.459483921794465,-1.0046677520341407
2351,60,"Ten-year old Rachel and her grandmother decide to go to a museum. Currently, the Tyrannosaurus Rex is on display there. They want to have a look at it. Rachel's grandmother asks if Rachel already knows anything about dinosaurs.",14963,competence,critical,NA,llh,73,some,<b>Rachel knows whether all of the dinosaurs are extinct.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",26,no,Dinosaurs,main_trials,72,prior,1,competence,61.625,35.459483921794465,-1.0046677520341407
2351,60,"Ten-year old Rachel and her grandmother decide to go to a museum. Currently, the Tyrannosaurus Rex is on display there. They want to have a look at it. Rachel's grandmother asks if Rachel already knows anything about dinosaurs.",12882,some,critical,<b>Rachel tells her grandmother: 'Some of the dinosaurs are extinct.'</b>,llh,73,some,<b>From what Rachel said we may conclude that not all of the dinosaurs are extinct.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",51,no,Dinosaurs,main_trials,76,competence,0,target,72.75,22.419420928797617,-0.9701410250102512
2351,60,"Ten-year old Rachel and her grandmother decide to go to a museum. Currently, the Tyrannosaurus Rex is on display there. They want to have a look at it. Rachel's grandmother asks if Rachel already knows anything about dinosaurs.",12882,some,critical,<b>Rachel tells her grandmother: 'Some of the dinosaurs are extinct.'</b>,llh,73,some,<b>From what Rachel said we may conclude that not all of the dinosaurs are extinct.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",51,no,Dinosaurs,main_trials,76,relevance,0,target,72.75,22.419420928797617,-0.9701410250102512
2351,60,"Ten-year old Rachel and her grandmother decide to go to a museum. Currently, the Tyrannosaurus Rex is on display there. They want to have a look at it. Rachel's grandmother asks if Rachel already knows anything about dinosaurs.",12882,some,critical,<b>Rachel tells her grandmother: 'Some of the dinosaurs are extinct.'</b>,llh,73,some,<b>From what Rachel said we may conclude that not all of the dinosaurs are extinct.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",51,no,Dinosaurs,main_trials,76,prior,1,target,72.75,22.419420928797617,-0.9701410250102512
2348,9,"Tony only listens to Techno music. He hates any other style of music. Tony contemplates going to club Macabre tonight, but he has no idea what music they play. He phones his friend Rob who works at club Macabre as a bartender.",18153,prior,critical,NA,lhl,73,xor,"<b>If they play Jazz at the club tonight, it is likely that they also play Metal.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",56,no,Tony's clubbing,main_trials,2,competence,1,prior,30.083333333333332,25.85826753670864,1.0022584316553738
2348,9,"Tony only listens to Techno music. He hates any other style of music. Tony contemplates going to club Macabre tonight, but he has no idea what music they play. He phones his friend Rob who works at club Macabre as a bartender.",18153,prior,critical,NA,lhl,73,xor,"<b>If they play Jazz at the club tonight, it is likely that they also play Metal.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",56,no,Tony's clubbing,main_trials,2,relevance,0,prior,30.083333333333332,25.85826753670864,1.0022584316553738
2348,9,"Tony only listens to Techno music. He hates any other style of music. Tony contemplates going to club Macabre tonight, but he has no idea what music they play. He phones his friend Rob who works at club Macabre as a bartender.",18153,prior,critical,NA,lhl,73,xor,"<b>If they play Jazz at the club tonight, it is likely that they also play Metal.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",56,no,Tony's clubbing,main_trials,2,prior,0,prior,30.083333333333332,25.85826753670864,1.0022584316553738
2348,9,"Tony only listens to Techno music. He hates any other style of music. Tony contemplates going to club Macabre tonight, but he has no idea what music they play. He phones his friend Rob who works at club Macabre as a bartender.",9705,prior,critical,NA,lhl,73,xor,"<b>If they play Metal at the club tonight, it is likely that they also play Jazz.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",55,no,Tony's clubbing,main_trials,3,competence,1,prior,30.083333333333332,25.85826753670864,0.9635860805947163
2348,9,"Tony only listens to Techno music. He hates any other style of music. Tony contemplates going to club Macabre tonight, but he has no idea what music they play. He phones his friend Rob who works at club Macabre as a bartender.",9705,prior,critical,NA,lhl,73,xor,"<b>If they play Metal at the club tonight, it is likely that they also play Jazz.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",55,no,Tony's clubbing,main_trials,3,relevance,0,prior,30.083333333333332,25.85826753670864,0.9635860805947163
2348,9,"Tony only listens to Techno music. He hates any other style of music. Tony contemplates going to club Macabre tonight, but he has no idea what music they play. He phones his friend Rob who works at club Macabre as a bartender.",9705,prior,critical,NA,lhl,73,xor,"<b>If they play Metal at the club tonight, it is likely that they also play Jazz.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",55,no,Tony's clubbing,main_trials,3,prior,0,prior,30.083333333333332,25.85826753670864,0.9635860805947163
2348,9,"Tony only listens to Techno music. He hates any other style of music. Tony contemplates going to club Macabre tonight, but he has no idea what music they play. He phones his friend Rob who works at club Macabre as a bartender.",14808,competence,critical,NA,lhl,73,xor,<b>Rob knows whether they play both Jazz and Metal at the club tonight.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",68,no,Tony's clubbing,main_trials,4,competence,1,competence,39.75,43.46437821841057,0.649957532074712
2348,9,"Tony only listens to Techno music. He hates any other style of music. Tony contemplates going to club Macabre tonight, but he has no idea what music they play. He phones his friend Rob who works at club Macabre as a bartender.",14808,competence,critical,NA,lhl,73,xor,<b>Rob knows whether they play both Jazz and Metal at the club tonight.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",68,no,Tony's clubbing,main_trials,4,relevance,0,competence,39.75,43.46437821841057,0.649957532074712
2348,9,"Tony only listens to Techno music. He hates any other style of music. Tony contemplates going to club Macabre tonight, but he has no idea what music they play. He phones his friend Rob who works at club Macabre as a bartender.",14808,competence,critical,NA,lhl,73,xor,<b>Rob knows whether they play both Jazz and Metal at the club tonight.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",68,no,Tony's clubbing,main_trials,4,prior,0,competence,39.75,43.46437821841057,0.649957532074712
2348,9,"Tony only listens to Techno music. He hates any other style of music. Tony contemplates going to club Macabre tonight, but he has no idea what music they play. He phones his friend Rob who works at club Macabre as a bartender.",13907,relevance,critical,NA,lhl,73,xor,<b>It is important for Tony to know whether they play both Jazz and Metal at the club tonight.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,no,Tony's clubbing,main_trials,5,competence,1,relevance,56.25,47.34815546657501,-1.1880082644340637
2348,9,"Tony only listens to Techno music. He hates any other style of music. Tony contemplates going to club Macabre tonight, but he has no idea what music they play. He phones his friend Rob who works at club Macabre as a bartender.",13907,relevance,critical,NA,lhl,73,xor,<b>It is important for Tony to know whether they play both Jazz and Metal at the club tonight.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,no,Tony's clubbing,main_trials,5,relevance,0,relevance,56.25,47.34815546657501,-1.1880082644340637
2348,9,"Tony only listens to Techno music. He hates any other style of music. Tony contemplates going to club Macabre tonight, but he has no idea what music they play. He phones his friend Rob who works at club Macabre as a bartender.",13907,relevance,critical,NA,lhl,73,xor,<b>It is important for Tony to know whether they play both Jazz and Metal at the club tonight.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,no,Tony's clubbing,main_trials,5,prior,0,relevance,56.25,47.34815546657501,-1.1880082644340637
2348,9,"Tony only listens to Techno music. He hates any other style of music. Tony contemplates going to club Macabre tonight, but he has no idea what music they play. He phones his friend Rob who works at club Macabre as a bartender.",25777,xor,critical,<b>Rob tells Tony: 'They play Jazz or Metal tonight.'</b>,lhl,73,xor,<b>From what Rob said we may conclude that they do not play both Jazz and Metal at the club tonight.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",86,no,Tony's clubbing,main_trials,9,competence,1,target,98.25,4.729647472845234,-2.590045044653342
2348,9,"Tony only listens to Techno music. He hates any other style of music. Tony contemplates going to club Macabre tonight, but he has no idea what music they play. He phones his friend Rob who works at club Macabre as a bartender.",25777,xor,critical,<b>Rob tells Tony: 'They play Jazz or Metal tonight.'</b>,lhl,73,xor,<b>From what Rob said we may conclude that they do not play both Jazz and Metal at the club tonight.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",86,no,Tony's clubbing,main_trials,9,relevance,0,target,98.25,4.729647472845234,-2.590045044653342
2348,9,"Tony only listens to Techno music. He hates any other style of music. Tony contemplates going to club Macabre tonight, but he has no idea what music they play. He phones his friend Rob who works at club Macabre as a bartender.",25777,xor,critical,<b>Rob tells Tony: 'They play Jazz or Metal tonight.'</b>,lhl,73,xor,<b>From what Rob said we may conclude that they do not play both Jazz and Metal at the club tonight.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",86,no,Tony's clubbing,main_trials,9,prior,0,target,98.25,4.729647472845234,-2.590045044653342
2348,33,"Hannah and Jamie want to open a youth hostel. They are just setting up the last details for the common room. The room should be cozy and friendly. They are making a list of things they still need to get. Jamie comes back into the room, carrying a box with books Jamie received from his father.",34478,relevance,critical,NA,hhh,73,some,<b>It is important for Hannah to know whether all of the books are meant for use in the common room.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,no,Youth hostel,main_trials,15,competence,1,relevance,56.25,47.34815546657501,-1.1880082644340637
2348,33,"Hannah and Jamie want to open a youth hostel. They are just setting up the last details for the common room. The room should be cozy and friendly. They are making a list of things they still need to get. Jamie comes back into the room, carrying a box with books Jamie received from his father.",34478,relevance,critical,NA,hhh,73,some,<b>It is important for Hannah to know whether all of the books are meant for use in the common room.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,no,Youth hostel,main_trials,15,relevance,1,relevance,56.25,47.34815546657501,-1.1880082644340637
2348,33,"Hannah and Jamie want to open a youth hostel. They are just setting up the last details for the common room. The room should be cozy and friendly. They are making a list of things they still need to get. Jamie comes back into the room, carrying a box with books Jamie received from his father.",34478,relevance,critical,NA,hhh,73,some,<b>It is important for Hannah to know whether all of the books are meant for use in the common room.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,no,Youth hostel,main_trials,15,prior,1,relevance,56.25,47.34815546657501,-1.1880082644340637
2348,33,"Hannah and Jamie want to open a youth hostel. They are just setting up the last details for the common room. The room should be cozy and friendly. They are making a list of things they still need to get. Jamie comes back into the room, carrying a box with books Jamie received from his father.",20875,competence,critical,NA,hhh,73,some,<b>Jamie knows whether all of the books are meant for use in the common room.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",100,no,Youth hostel,main_trials,16,competence,1,competence,39.75,43.46437821841057,1.3861926126549167
2348,33,"Hannah and Jamie want to open a youth hostel. They are just setting up the last details for the common room. The room should be cozy and friendly. They are making a list of things they still need to get. Jamie comes back into the room, carrying a box with books Jamie received from his father.",20875,competence,critical,NA,hhh,73,some,<b>Jamie knows whether all of the books are meant for use in the common room.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",100,no,Youth hostel,main_trials,16,relevance,1,competence,39.75,43.46437821841057,1.3861926126549167
2348,33,"Hannah and Jamie want to open a youth hostel. They are just setting up the last details for the common room. The room should be cozy and friendly. They are making a list of things they still need to get. Jamie comes back into the room, carrying a box with books Jamie received from his father.",20875,competence,critical,NA,hhh,73,some,<b>Jamie knows whether all of the books are meant for use in the common room.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",100,no,Youth hostel,main_trials,16,prior,1,competence,39.75,43.46437821841057,1.3861926126549167
2348,33,"Hannah and Jamie want to open a youth hostel. They are just setting up the last details for the common room. The room should be cozy and friendly. They are making a list of things they still need to get. Jamie comes back into the room, carrying a box with books Jamie received from his father.",23255,prior,critical,NA,hhh,73,some,"<b>If at least some of the books are meant for use in the common room, then all of the books are meant for use in the common room.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",50,no,Youth hostel,main_trials,17,competence,1,prior,30.083333333333332,25.85826753670864,0.7702243252914287
2348,33,"Hannah and Jamie want to open a youth hostel. They are just setting up the last details for the common room. The room should be cozy and friendly. They are making a list of things they still need to get. Jamie comes back into the room, carrying a box with books Jamie received from his father.",23255,prior,critical,NA,hhh,73,some,"<b>If at least some of the books are meant for use in the common room, then all of the books are meant for use in the common room.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",50,no,Youth hostel,main_trials,17,relevance,1,prior,30.083333333333332,25.85826753670864,0.7702243252914287
2348,33,"Hannah and Jamie want to open a youth hostel. They are just setting up the last details for the common room. The room should be cozy and friendly. They are making a list of things they still need to get. Jamie comes back into the room, carrying a box with books Jamie received from his father.",23255,prior,critical,NA,hhh,73,some,"<b>If at least some of the books are meant for use in the common room, then all of the books are meant for use in the common room.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",50,no,Youth hostel,main_trials,17,prior,1,prior,30.083333333333332,25.85826753670864,0.7702243252914287
2348,33,"Hannah and Jamie want to open a youth hostel. They are just setting up the last details for the common room. The room should be cozy and friendly. They are making a list of things they still need to get. Jamie comes back into the room, carrying a box with books Jamie received from his father.",11013,some,critical,<b>Jamie says: 'Some of the books are meant for use in the common room.'</b>,hhh,73,some,<b>From what Jamie said we may conclude that not all of the books are meant for use in the common room.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",100,no,Youth hostel,main_trials,21,competence,1,target,98.25,4.729647472845234,0.3700064349504774
2348,33,"Hannah and Jamie want to open a youth hostel. They are just setting up the last details for the common room. The room should be cozy and friendly. They are making a list of things they still need to get. Jamie comes back into the room, carrying a box with books Jamie received from his father.",11013,some,critical,<b>Jamie says: 'Some of the books are meant for use in the common room.'</b>,hhh,73,some,<b>From what Jamie said we may conclude that not all of the books are meant for use in the common room.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",100,no,Youth hostel,main_trials,21,relevance,1,target,98.25,4.729647472845234,0.3700064349504774
2348,33,"Hannah and Jamie want to open a youth hostel. They are just setting up the last details for the common room. The room should be cozy and friendly. They are making a list of things they still need to get. Jamie comes back into the room, carrying a box with books Jamie received from his father.",11013,some,critical,<b>Jamie says: 'Some of the books are meant for use in the common room.'</b>,hhh,73,some,<b>From what Jamie said we may conclude that not all of the books are meant for use in the common room.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",100,no,Youth hostel,main_trials,21,prior,1,target,98.25,4.729647472845234,0.3700064349504774
2348,8,Fiona just got off a video call with her daughter Alissa. Alissa very briefly mentioned that she recently re-painted the walls in her apartment. She had to re-paint her apartment with a tight budget. Fiona tells her brother Butch about it.,11939,prior,critical,NA,llh,73,xor,"<b>If Alissa used off-white for the bedroom, it is likely that she used off-white for the guest room as well.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,no,Alissa's paint,main_trials,23,competence,0,prior,30.083333333333332,25.85826753670864,-1.1633932277414467
2348,8,Fiona just got off a video call with her daughter Alissa. Alissa very briefly mentioned that she recently re-painted the walls in her apartment. She had to re-paint her apartment with a tight budget. Fiona tells her brother Butch about it.,11939,prior,critical,NA,llh,73,xor,"<b>If Alissa used off-white for the bedroom, it is likely that she used off-white for the guest room as well.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,no,Alissa's paint,main_trials,23,relevance,0,prior,30.083333333333332,25.85826753670864,-1.1633932277414467
2348,8,Fiona just got off a video call with her daughter Alissa. Alissa very briefly mentioned that she recently re-painted the walls in her apartment. She had to re-paint her apartment with a tight budget. Fiona tells her brother Butch about it.,11939,prior,critical,NA,llh,73,xor,"<b>If Alissa used off-white for the bedroom, it is likely that she used off-white for the guest room as well.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,no,Alissa's paint,main_trials,23,prior,1,prior,30.083333333333332,25.85826753670864,-1.1633932277414467
2348,8,Fiona just got off a video call with her daughter Alissa. Alissa very briefly mentioned that she recently re-painted the walls in her apartment. She had to re-paint her apartment with a tight budget. Fiona tells her brother Butch about it.,7748,prior,critical,NA,llh,73,xor,"<b>If Alissa used off-white for the guest room, it is likely that she used off-white for the bedroom as well.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,no,Alissa's paint,main_trials,24,competence,0,prior,30.083333333333332,25.85826753670864,-1.1633932277414467
