submission_id,ID,QUD,RT,age,block,comments,competence,condition,critical_question,education,endTime,exp_condition,expected,experiment_id,gender,languages,main_type,optionLeft,optionRight,prior,prompt,question,relevance,response,startDate,startTime,test_question,timeSpent,title,trial_name,trial_number
2349,27,Frank's laptop is in repair. He is worried because he needs it back as soon as possible to finish his assignment for school. Frank calls the repair service and asks the technician who works on his laptop what the problem is.,25083,51,test_question1,NA,1,test,NA,Graduated College,1634890769172,hhl,NA,73,female,English,xor,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",0,<b>Frank’s desktop computer is in repair.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,20,Fri Oct 22 2021 08:59:45 GMT+0100 (BST),1634889585966,test_false1,19.7201,Frank's laptop,main_trials,50
2349,27,Frank's laptop is in repair. He is worried because he needs it back as soon as possible to finish his assignment for school. Frank calls the repair service and asks the technician who works on his laptop what the problem is.,11500,51,comp,NA,1,critical,NA,Graduated College,1634890769172,hhl,NA,73,female,English,xor,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",0,<b>The technician knows whether both the hard drive and the battery are broken.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,71,Fri Oct 22 2021 08:59:45 GMT+0100 (BST),1634889585966,no,19.7201,Frank's laptop,main_trials,51
2349,27,Frank's laptop is in repair. He is worried because he needs it back as soon as possible to finish his assignment for school. Frank calls the repair service and asks the technician who works on his laptop what the problem is.,6216,51,rel,NA,1,critical,NA,Graduated College,1634890769172,hhl,NA,73,female,English,xor,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",0,<b>It is important for Frank to know whether both the hard drive and the battery are broken.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,77,Fri Oct 22 2021 08:59:45 GMT+0100 (BST),1634889585966,no,19.7201,Frank's laptop,main_trials,52
2349,27,Frank's laptop is in repair. He is worried because he needs it back as soon as possible to finish his assignment for school. Frank calls the repair service and asks the technician who works on his laptop what the problem is.,9351,51,pri,NA,1,critical,NA,Graduated College,1634890769172,hhl,NA,73,female,English,xor,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",0,"<b>If the hard drive is broken, it is likely that the battery is broken as well.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,67,Fri Oct 22 2021 08:59:45 GMT+0100 (BST),1634889585966,no,19.7201,Frank's laptop,main_trials,53
2349,27,Frank's laptop is in repair. He is worried because he needs it back as soon as possible to finish his assignment for school. Frank calls the repair service and asks the technician who works on his laptop what the problem is.,4630,51,pri,NA,1,critical,NA,Graduated College,1634890769172,hhl,NA,73,female,English,xor,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",0,"<b>If the battery is broken, it is likely that the hard drive is broken as well.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,78,Fri Oct 22 2021 08:59:45 GMT+0100 (BST),1634889585966,no,19.7201,Frank's laptop,main_trials,54
2349,27,Frank's laptop is in repair. He is worried because he needs it back as soon as possible to finish his assignment for school. Frank calls the repair service and asks the technician who works on his laptop what the problem is.,8017,51,test_question2,NA,1,test,NA,Graduated College,1634890769172,hhl,NA,73,female,English,xor,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",0,<b>Frank repairs his laptop himself.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,30,Fri Oct 22 2021 08:59:45 GMT+0100 (BST),1634889585966,test_false2,19.7201,Frank's laptop,main_trials,55
2349,27,Frank's laptop is in repair. He is worried because he needs it back as soon as possible to finish his assignment for school. Frank calls the repair service and asks the technician who works on his laptop what the problem is.,5681,51,test_question3,NA,1,test,NA,Graduated College,1634890769172,hhl,NA,73,female,English,xor,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",0,<b>Frank wants to buy a new computer.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,63,Fri Oct 22 2021 08:59:45 GMT+0100 (BST),1634889585966,test_uncertain1,19.7201,Frank's laptop,main_trials,56
2349,27,Frank's laptop is in repair. He is worried because he needs it back as soon as possible to finish his assignment for school. Frank calls the repair service and asks the technician who works on his laptop what the problem is.,8165,51,test_question4,NA,1,test,NA,Graduated College,1634890769172,hhl,NA,73,female,English,xor,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",0,<b>Frank needs his laptop back as soon as possible.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,89,Fri Oct 22 2021 08:59:45 GMT+0100 (BST),1634889585966,test_true1,19.7201,Frank's laptop,main_trials,57
2349,27,Frank's laptop is in repair. He is worried because he needs it back as soon as possible to finish his assignment for school. Frank calls the repair service and asks the technician who works on his laptop what the problem is.,13267,51,xor,NA,1,critical,<b>The technician says to Frank: 'The hard drive or the battery is broken.'</b>,Graduated College,1634890769172,hhl,NA,73,female,English,xor,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",0,<b>From what the technician said we may conclude that not both the hard drive and the battery are broken.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,78,Fri Oct 22 2021 08:59:45 GMT+0100 (BST),1634889585966,no,19.7201,Frank's laptop,main_trials,58
2349,7,Greg is a huge Star Wars fan. A couple of months ago two new Star Wars movies were released. Kira goes to the same school as Greg.,11283,51,test_question1,NA,0,test,NA,Graduated College,1634890769172,llh,NA,73,female,English,xor,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",1,<b>Greg and Kira are colleagues at work.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,11,Fri Oct 22 2021 08:59:45 GMT+0100 (BST),1634889585966,test_false2,19.7201,Greg's movie,main_trials,59
2349,7,Greg is a huge Star Wars fan. A couple of months ago two new Star Wars movies were released. Kira goes to the same school as Greg.,5866,51,pri,NA,0,critical,NA,Graduated College,1634890769172,llh,NA,73,female,English,xor,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",1,"<b>If Greg has already seen the first Star Wars movie, it is likely that he has seen the second Star Wars movie as well.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,71,Fri Oct 22 2021 08:59:45 GMT+0100 (BST),1634889585966,no,19.7201,Greg's movie,main_trials,60
2349,7,Greg is a huge Star Wars fan. A couple of months ago two new Star Wars movies were released. Kira goes to the same school as Greg.,4716,51,pri,NA,0,critical,NA,Graduated College,1634890769172,llh,NA,73,female,English,xor,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",1,"<b>If Greg has already seen the second Star Wars movie, it is likely that he has already seen the first Star Wars movie as well.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,73,Fri Oct 22 2021 08:59:45 GMT+0100 (BST),1634889585966,no,19.7201,Greg's movie,main_trials,61
2349,7,Greg is a huge Star Wars fan. A couple of months ago two new Star Wars movies were released. Kira goes to the same school as Greg.,6549,51,rel,NA,0,critical,NA,Graduated College,1634890769172,llh,NA,73,female,English,xor,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",1,<b>It is important for Kira’s mother to know whether Greg has already seen both the first and the second Star Wars movie.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,64,Fri Oct 22 2021 08:59:45 GMT+0100 (BST),1634889585966,no,19.7201,Greg's movie,main_trials,62
2349,7,Greg is a huge Star Wars fan. A couple of months ago two new Star Wars movies were released. Kira goes to the same school as Greg.,6983,51,comp,NA,0,critical,NA,Graduated College,1634890769172,llh,NA,73,female,English,xor,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",1,<b>Kira knows whether Greg has already seen both the first and the second Star Wars movies.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,74,Fri Oct 22 2021 08:59:45 GMT+0100 (BST),1634889585966,no,19.7201,Greg's movie,main_trials,63
2349,7,Greg is a huge Star Wars fan. A couple of months ago two new Star Wars movies were released. Kira goes to the same school as Greg.,5716,51,test_question2,NA,0,test,NA,Graduated College,1634890769172,llh,NA,73,female,English,xor,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",1,<b>Greg hates Star Wars.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,0,Fri Oct 22 2021 08:59:45 GMT+0100 (BST),1634889585966,test_false1,19.7201,Greg's movie,main_trials,64
2349,7,Greg is a huge Star Wars fan. A couple of months ago two new Star Wars movies were released. Kira goes to the same school as Greg.,5349,51,test_question3,NA,0,test,NA,Graduated College,1634890769172,llh,NA,73,female,English,xor,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",1,<b>Greg and Kira took midterm exams last week.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,57,Fri Oct 22 2021 08:59:45 GMT+0100 (BST),1634889585966,test_uncertain1,19.7201,Greg's movie,main_trials,65
2349,7,Greg is a huge Star Wars fan. A couple of months ago two new Star Wars movies were released. Kira goes to the same school as Greg.,3699,51,test_question4,NA,0,test,NA,Graduated College,1634890769172,llh,NA,73,female,English,xor,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",1,<b>Kira and Greg know each other.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,72,Fri Oct 22 2021 08:59:45 GMT+0100 (BST),1634889585966,test_true2,19.7201,Greg's movie,main_trials,66
2349,7,Greg is a huge Star Wars fan. A couple of months ago two new Star Wars movies were released. Kira goes to the same school as Greg.,8950,51,xor,NA,0,critical,<b>Kira tells her mother: ‘Greg already saw the first or the second Star Wars movie.’</b>,Graduated College,1634890769172,llh,NA,73,female,English,xor,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",1,<b>From what Kira said we may conclude that Greg has not already seen both the first and the second Star Wars movie.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,11,Fri Oct 22 2021 08:59:45 GMT+0100 (BST),1634889585966,no,19.7201,Greg's movie,main_trials,67
2349,NA,Mr. Carpenter teaches at a university. He gave his students a homework assignment last week. Please click on the slider handle and leave it in the middle. The students are supposed to submit their homework by putting it in a dedicated post box. Mr. Carpenter collects the submitted assignments.,20365,51,attention_check,NA,NA,attention_check,NA,Graduated College,1634890769172,NA,50,73,female,English,NA,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",NA,<b>All students submitted their homework on time.</b>,"<font size=""3""> How likely is it that the statement is true given the story?</font>",NA,50,Fri Oct 22 2021 08:59:45 GMT+0100 (BST),1634889585966,NA,19.7201,Homework,main_trials,68
2349,47,"Lucy has to give a talk in front of a big audience of psychologists. She is going to criticize one of the dominant theories about schizophrenia. Her friend Jacob is in the audience of her talk. Afterwards, Jacob chats with his neighbors. He tells Lucy what they thought about her talk.",34152,51,test_question1,NA,0,test,NA,Graduated College,1634890769172,hll,NA,73,female,English,some,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",0,<b>Lucy's talk is unlikely to stir much commotion.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,27,Fri Oct 22 2021 08:59:45 GMT+0100 (BST),1634889585966,test_false2,19.7201,Schizophrenia talk,main_trials,69
2349,47,"Lucy has to give a talk in front of a big audience of psychologists. She is going to criticize one of the dominant theories about schizophrenia. Her friend Jacob is in the audience of her talk. Afterwards, Jacob chats with his neighbors. He tells Lucy what they thought about her talk.",3715,51,rel,NA,0,critical,NA,Graduated College,1634890769172,hll,NA,73,female,English,some,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",0,<b>It is important for Lucy to know whether all of the people enjoyed her talk.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,74,Fri Oct 22 2021 08:59:45 GMT+0100 (BST),1634889585966,no,19.7201,Schizophrenia talk,main_trials,70
2349,47,"Lucy has to give a talk in front of a big audience of psychologists. She is going to criticize one of the dominant theories about schizophrenia. Her friend Jacob is in the audience of her talk. Afterwards, Jacob chats with his neighbors. He tells Lucy what they thought about her talk.",4649,51,comp,NA,0,critical,NA,Graduated College,1634890769172,hll,NA,73,female,English,some,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",0,<b>Jacob knows whether all of the people enjoyed Lucy's talk.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,22,Fri Oct 22 2021 08:59:45 GMT+0100 (BST),1634889585966,no,19.7201,Schizophrenia talk,main_trials,71
2349,47,"Lucy has to give a talk in front of a big audience of psychologists. She is going to criticize one of the dominant theories about schizophrenia. Her friend Jacob is in the audience of her talk. Afterwards, Jacob chats with his neighbors. He tells Lucy what they thought about her talk.",6582,51,pri,NA,0,critical,NA,Graduated College,1634890769172,hll,NA,73,female,English,some,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",0,"<b>If at least some of the people enjoyed Lucy's talk, then all of them did.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,34,Fri Oct 22 2021 08:59:45 GMT+0100 (BST),1634889585966,no,19.7201,Schizophrenia talk,main_trials,72
2349,47,"Lucy has to give a talk in front of a big audience of psychologists. She is going to criticize one of the dominant theories about schizophrenia. Her friend Jacob is in the audience of her talk. Afterwards, Jacob chats with his neighbors. He tells Lucy what they thought about her talk.",6468,51,test_question2,NA,0,test,NA,Graduated College,1634890769172,hll,NA,73,female,English,some,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",0,<b>Jacob studies electrical engineering.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,37,Fri Oct 22 2021 08:59:45 GMT+0100 (BST),1634889585966,test_uncertain1,19.7201,Schizophrenia talk,main_trials,73
2349,47,"Lucy has to give a talk in front of a big audience of psychologists. She is going to criticize one of the dominant theories about schizophrenia. Her friend Jacob is in the audience of her talk. Afterwards, Jacob chats with his neighbors. He tells Lucy what they thought about her talk.",7497,51,test_question3,NA,0,test,NA,Graduated College,1634890769172,hll,NA,73,female,English,some,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",0,<b>Jacob was present during Lucy’s presentation.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,77,Fri Oct 22 2021 08:59:45 GMT+0100 (BST),1634889585966,test_true2,19.7201,Schizophrenia talk,main_trials,74
2349,47,"Lucy has to give a talk in front of a big audience of psychologists. She is going to criticize one of the dominant theories about schizophrenia. Her friend Jacob is in the audience of her talk. Afterwards, Jacob chats with his neighbors. He tells Lucy what they thought about her talk.",11699,51,test_question4,NA,0,test,NA,Graduated College,1634890769172,hll,NA,73,female,English,some,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",0,<b>Lucy is really nervous about the talk. </b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,64,Fri Oct 22 2021 08:59:45 GMT+0100 (BST),1634889585966,test_uncertain2,19.7201,Schizophrenia talk,main_trials,75
2349,47,"Lucy has to give a talk in front of a big audience of psychologists. She is going to criticize one of the dominant theories about schizophrenia. Her friend Jacob is in the audience of her talk. Afterwards, Jacob chats with his neighbors. He tells Lucy what they thought about her talk.",6387,51,some,NA,0,critical,<b>Jacob says to Lucy: 'Some of the people enjoyed your talk.'</b>,Graduated College,1634890769172,hll,NA,73,female,English,some,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",0,<b>From what Jacob said we may conclude that not all of the people enjoyed Lucy's talk.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,83,Fri Oct 22 2021 08:59:45 GMT+0100 (BST),1634889585966,no,19.7201,Schizophrenia talk,main_trials,76
2348,NA,"<br /> Joe went shopping yesterday, while his wife Sue was at home with the kids. He bought flowers for his wife on the way home.",37863,23,practice,NA,NA,example,NA,Higher Degree,1634890717356,NA,NA,73,female,English,NA,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",NA,Joe went shopping without his wife Sue.,"<font size=""3""> How likely is it that the statement is true given the story?</font> <br/> <br/> <i> <font color=""8B0000"">The story implies this statement, so you should rate it as certainly true.</i> </font>",NA,100,Fri Oct 22 2021 09:54:19 GMT+0200 (South Africa Standard Time),1634889259968,NA,24.2898,"<font size=""4"" color= ""#00BFFF""> EXAMPLE </font> <br/> Joe's shopping",example,1
2348,NA,"<br /> Joe went shopping yesterday, while his wife Sue was at home with the kids. He bought flowers for his wife on the way home.",15533,23,practice,NA,NA,example,NA,Higher Degree,1634890717356,NA,NA,73,female,English,NA,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",NA,Joe and Sue have no children.,"<font size=""3""> How likely is it that the statement in the blue box is true given the story?</font> <br/> <br/> <i> <font color=""8B0000"">The story implies the contrary, so you should rate this as certainly false.</i></font>",NA,0,Fri Oct 22 2021 09:54:19 GMT+0200 (South Africa Standard Time),1634889259968,NA,24.2898,"<font size=""4"" color= ""#00BFFF""> EXAMPLE </font> <br/> Joe's shopping",example,2
2348,NA,"<br /> Joe went shopping yesterday, while his wife Sue was at home with the kids. He bought flowers for his wife on the way home.",21006,23,practice,NA,NA,example,NA,Higher Degree,1634890717356,NA,NA,73,female,English,NA,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",NA,Sue was very happy with the flowers.,"<font size=""3""> How likely is it that the statement is true given the story?</font> <br/> <br/> <i> <font color=""8B0000"">The story makes this rather likely, but we cannot be sure, so you might want to rate this somewhere in between certainly false and certainly true.</i></font>",NA,51,Fri Oct 22 2021 09:54:19 GMT+0200 (South Africa Standard Time),1634889259968,NA,24.2898,"<font size=""4"" color= ""#00BFFF""> EXAMPLE </font> <br/> Joe's shopping",example,3
2348,NA,"<br /> Joe went shopping yesterday, while his wife Sue was at home with the kids. He bought flowers for his wife on the way home.",50774,23,practice,NA,NA,example,Joe says to his wife the next day: 'The stores were really crowded yesterday.',Higher Degree,1634890717356,NA,NA,73,female,English,NA,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",NA,Joe had to wait in line at the check-out at some stores he went to yesterday.,"<font size=""3""> How likely is it that the statement in the blue box is true given the story?</font> <br/> <br/> <i> <font color=""8B0000"">The story and the utterance imply that there might have been a line at the check-out at the stores, so you should rate this as rather true, although we cannot know for sure.</i></font>",NA,70,Fri Oct 22 2021 09:54:19 GMT+0200 (South Africa Standard Time),1634889259968,NA,24.2898,"<font size=""4"" color= ""#00BFFF""> EXAMPLE </font> <br/> Joe's shopping",example,4
2348,9,"Tony only listens to Techno music. He hates any other style of music. Tony contemplates going to club Macabre tonight, but he has no idea what music they play. He phones his friend Rob who works at club Macabre as a bartender.",33555,23,test_question1,NA,1,test,NA,Higher Degree,1634890717356,lhl,NA,73,female,English,xor,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",0,<b>Tony likes to go out.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,55,Fri Oct 22 2021 09:54:19 GMT+0200 (South Africa Standard Time),1634889259968,test_true1,24.2898,Tony's clubbing,main_trials,1
2348,9,"Tony only listens to Techno music. He hates any other style of music. Tony contemplates going to club Macabre tonight, but he has no idea what music they play. He phones his friend Rob who works at club Macabre as a bartender.",18153,23,pri,NA,1,critical,NA,Higher Degree,1634890717356,lhl,NA,73,female,English,xor,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",0,"<b>If they play Jazz at the club tonight, it is likely that they also play Metal.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,56,Fri Oct 22 2021 09:54:19 GMT+0200 (South Africa Standard Time),1634889259968,no,24.2898,Tony's clubbing,main_trials,2
2348,9,"Tony only listens to Techno music. He hates any other style of music. Tony contemplates going to club Macabre tonight, but he has no idea what music they play. He phones his friend Rob who works at club Macabre as a bartender.",9705,23,pri,NA,1,critical,NA,Higher Degree,1634890717356,lhl,NA,73,female,English,xor,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",0,"<b>If they play Metal at the club tonight, it is likely that they also play Jazz.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,55,Fri Oct 22 2021 09:54:19 GMT+0200 (South Africa Standard Time),1634889259968,no,24.2898,Tony's clubbing,main_trials,3
2348,9,"Tony only listens to Techno music. He hates any other style of music. Tony contemplates going to club Macabre tonight, but he has no idea what music they play. He phones his friend Rob who works at club Macabre as a bartender.",14808,23,comp,NA,1,critical,NA,Higher Degree,1634890717356,lhl,NA,73,female,English,xor,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",0,<b>Rob knows whether they play both Jazz and Metal at the club tonight.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,68,Fri Oct 22 2021 09:54:19 GMT+0200 (South Africa Standard Time),1634889259968,no,24.2898,Tony's clubbing,main_trials,4
2348,9,"Tony only listens to Techno music. He hates any other style of music. Tony contemplates going to club Macabre tonight, but he has no idea what music they play. He phones his friend Rob who works at club Macabre as a bartender.",13907,23,rel,NA,1,critical,NA,Higher Degree,1634890717356,lhl,NA,73,female,English,xor,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",0,<b>It is important for Tony to know whether they play both Jazz and Metal at the club tonight.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,0,Fri Oct 22 2021 09:54:19 GMT+0200 (South Africa Standard Time),1634889259968,no,24.2898,Tony's clubbing,main_trials,5
2348,9,"Tony only listens to Techno music. He hates any other style of music. Tony contemplates going to club Macabre tonight, but he has no idea what music they play. He phones his friend Rob who works at club Macabre as a bartender.",45638,23,test_question2,NA,1,test,NA,Higher Degree,1634890717356,lhl,NA,73,female,English,xor,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",0,<b>Techno is quite different from Jazz and from Metal.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,27,Fri Oct 22 2021 09:54:19 GMT+0200 (South Africa Standard Time),1634889259968,test_true2,24.2898,Tony's clubbing,main_trials,6
2348,9,"Tony only listens to Techno music. He hates any other style of music. Tony contemplates going to club Macabre tonight, but he has no idea what music they play. He phones his friend Rob who works at club Macabre as a bartender.",10629,23,test_question3,NA,1,test,NA,Higher Degree,1634890717356,lhl,NA,73,female,English,xor,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",0,<b>Rob works as a DJ at club Macabre.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,0,Fri Oct 22 2021 09:54:19 GMT+0200 (South Africa Standard Time),1634889259968,test_false2,24.2898,Tony's clubbing,main_trials,7
2348,9,"Tony only listens to Techno music. He hates any other style of music. Tony contemplates going to club Macabre tonight, but he has no idea what music they play. He phones his friend Rob who works at club Macabre as a bartender.",8489,23,test_question4,NA,1,test,NA,Higher Degree,1634890717356,lhl,NA,73,female,English,xor,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",0,<b>Tony considers going to an anthropology lecture tonight.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,0,Fri Oct 22 2021 09:54:19 GMT+0200 (South Africa Standard Time),1634889259968,test_false1,24.2898,Tony's clubbing,main_trials,8
2348,9,"Tony only listens to Techno music. He hates any other style of music. Tony contemplates going to club Macabre tonight, but he has no idea what music they play. He phones his friend Rob who works at club Macabre as a bartender.",25777,23,xor,NA,1,critical,<b>Rob tells Tony: 'They play Jazz or Metal tonight.'</b>,Higher Degree,1634890717356,lhl,NA,73,female,English,xor,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",0,<b>From what Rob said we may conclude that they do not play both Jazz and Metal at the club tonight.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,86,Fri Oct 22 2021 09:54:19 GMT+0200 (South Africa Standard Time),1634889259968,no,24.2898,Tony's clubbing,main_trials,9
2348,NA,Edward is in a crowded bar IDing the patrons who are drinking alcohol. There are new laws and if there is even one incident of underage drinking today Edward will close down the bar. Please move the slider all the way to the right. He talks to the owner of the bar later that night.,52005,23,attention_check,NA,NA,attention_check,NA,Higher Degree,1634890717356,NA,100,73,female,English,NA,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",NA,<b>Five people were drinking beer at the bar.</b>,"<font size=""3""> How likely is it that the statement is true given the story?</font>",NA,0,Fri Oct 22 2021 09:54:19 GMT+0200 (South Africa Standard Time),1634889259968,NA,24.2898,Underage drinking,main_trials,10
2348,NA,Mr. Carpenter teaches at a university. He gave his students a homework assignment last week. Please click on the slider handle and leave it in the middle. The students are supposed to submit their homework by putting it in a dedicated post box. Mr. Carpenter collects the submitted assignments.,44438,23,attention_check,NA,NA,attention_check,NA,Higher Degree,1634890717356,NA,50,73,female,English,NA,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",NA,<b>All students submitted their homework on time.</b>,"<font size=""3""> How likely is it that the statement is true given the story?</font>",NA,50,Fri Oct 22 2021 09:54:19 GMT+0200 (South Africa Standard Time),1634889259968,NA,24.2898,Homework,main_trials,11
2348,NA,"One of the duties of a restaurant health inspector is to test whether the food doesn't contain more bacteria than allowed. Please move the slider all the way to the left. After an inspection, the inspector talks to the restaurant owner.",16611,23,attention_check,NA,NA,attention_check,NA,Higher Degree,1634890717356,NA,0,73,female,English,NA,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",NA,<b>The restaurant owner had to pay a fine because some food contained bacteria.</b>,"<font size=""3""> How likely is it that the statement is true given the story?</font>",NA,0,Fri Oct 22 2021 09:54:19 GMT+0200 (South Africa Standard Time),1634889259968,NA,24.2898,Health inspector,main_trials,12
2348,NA,Mrs. McCartney organized a quiz event at a nursing home. The residents are asked to hand in their answers on a sheet of paper in groups. Please move the slider all the way to the right. Mrs. McCartney is announcing the results of the first question.,27217,23,attention_check,NA,NA,attention_check,NA,Higher Degree,1634890717356,NA,100,73,female,English,NA,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",NA,<b>The residents really like Mrs. McCartney's events.</b>,"<font size=""3""> How likely is it that the statement is true given the story?</font>",NA,100,Fri Oct 22 2021 09:54:19 GMT+0200 (South Africa Standard Time),1634889259968,NA,24.2898,Quiz,main_trials,13
